Year,State_Code,State_Abbr,County_Code,County_Name,Commodity_Code,Commodity_Name,Insurance_Plan,Stage_Code,Col_1,Col_2,Cause_Code,Cause_Name,Month_Code,Month_Name,Col_3,Policies_Earning_Premium,Policies_Indemnified,Net_Planted_Acres,Net_Endorsed_Acres,Liability,Total_Premium,Producer_Premium,Subsidy,State_Private_Subsidy,Additional_Subsidy,EFA_Premium_Discount,Net_Determined_Acres,Indemnity,Loss_Ratio
2001,12,FL,25,Dade                          ,105,FRESH MARKET BEANS            ,50,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,0,   ,,1,1,61.8,0,58401,5238.5,1886,3352.5,0,0,0,41.2,-26508,-5.06
2001,12,FL,25,Dade                          ,105,FRESH MARKET BEANS            ,50,NULL,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,2,FEB,,1,1,103.75,0,122529,10844,4880,5964,0,0,0,18.5,19401,1.79
2001,12,FL,25,Dade                          ,212,AVOCADO TREES                 ,40,NULL,C,3,31,Excess Moisture/Precipitation/Rain                                                                  ,10,OCT,,1,1,966,0,9660,243,0,243,0,0,0,1,9660,39.75
2001,12,FL,25,Dade                          ,212,AVOCADO TREES                 ,40,NULL,A,3,31,Excess Moisture/Precipitation/Rain                                                                  ,10,OCT,,2,2,1181,0,26308,877,345,532,0,0,0,288,3163,3.61
2001,12,FL,25,Dade                          ,213,CARAMBOLA TREES               ,40,NULL,A,1,31,Excess Moisture/Precipitation/Rain                                                                  ,12,DEC,,1,1,225,0,5531,189,85,104,0,0,0,163,4013,21.23
2001,12,FL,33,Escambia                      ,21,COTTON                        ,44,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,1,1,196.5,0,51078,8852,3629,5223,0,0,0,196.5,11942,1.35
2001,12,FL,35,Flagler                       ,9999,All Other Crops               ,90,NULL,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,1,1,54,0,4395,1770,726,1044,0,0,0,54,4395,2.48
2001,12,FL,39,Gadsden                       ,21,COTTON                        ,44,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,,1,1,67.3,0,14820,5825,2388,3437,0,0,0,67.3,10536,1.81
2001,12,FL,39,Gadsden                       ,75,PEANUTS                       ,10,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,,1,1,32073,0,3798,611,251,360,0,0,0,14.8,2508,4.1
2001,12,FL,39,Gadsden                       ,81,SOYBEANS                      ,90,NULL,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,,1,1,18.9,0,1673,322,132,190,0,0,0,18.9,1454,4.52
2001,12,FL,39,Gadsden                       ,86,FRESH MARKET TOMATOES         ,86,NULL,A,4,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,,1,1,29,0,128273,18471,7573,10898,0,0,0,29,14468,0.78
2001,12,FL,39,Gadsden                       ,9999,All Other Crops               ,50,NULL,A,3,31,Excess Moisture/Precipitation/Rain                                                                  ,6,JUN,,1,1,15,0,32070,5888,2650,3238,0,0,0,15,17611,2.99
2001,12,FL,39,Gadsden                       ,9999,All Other Crops               ,30,NULL,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,6,JUN,,1,1,5.85,0,10688,616,253,363,0,0,0,5.85,9119,14.8
2001,12,FL,49,Hardee                        ,83,PEPPERS                       ,50,NULL,L,R ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,,2,2,35,0,107310,8402,4554,3848,0,0,0,70.6,42000,5
2001,12,FL,49,Hardee                        ,83,PEPPERS                       ,50,NULL,L,3,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,2,2,92.9,0,284831,31531,17090,14441,0,0,0,115.4,70456,2.23
2001,12,FL,49,Hardee                        ,83,PEPPERS                       ,50,NULL,L,3,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,,2,2,28,0,85848,6721.6,3643.2,3078.4,0,0,0,57.44,68912.8,10.25
2001,12,FL,49,Hardee                        ,9999,All Other Crops               ,50,NULL,A,R ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,,1,1,6.1,0,19526,1435,828,607,0,0,0,17.9,5818,4.05
2001,12,FL,49,Hardee                        ,9999,All Other Crops               ,50,NULL,A,4,31,Excess Moisture/Precipitation/Rain                                                                  ,3,MAR,,1,1,31.9,0,102112,9787,5647,4140,0,0,0,37,54318,5.55
2001,12,FL,55,Highlands                     ,73,NURSERY (FG&C)                ,50,NULL,A,  ,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,2001,1,1,0,0,601299,19968.6,8187,11781.6,0,0,0,0,47942.4,2.4
2001,12,FL,55,Highlands                     ,73,NURSERY (FG&C)                ,50,NULL,A,  ,51,Flood                                                                                               ,11,NOV,2000,1,1,0,0,1002165,33281,13645,19636,0,0,0,0,8935,0.27
2001,12,FL,55,Highlands                     ,9999,All Other Crops               ,86,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,3,MAR,,1,1,30,0,63900,6384,2873,3511,0,0,0,30,17662,2.77
2001,12,FL,57,Hillsborough                  ,83,PEPPERS                       ,50,NULL,A,3,31,Excess Moisture/Precipitation/Rain                                                                  ,3,MAR,,2,2,255.2,0,996046,169011,69295,99716,0,0,0,255.2,280849,1.66
2001,12,FL,57,Hillsborough                  ,86,FRESH MARKET TOMATOES         ,50,NULL,A,4,31,Excess Moisture/Precipitation/Rain                                                                  ,4,APR,,2,2,141.3,0,348021,27146,8958,18188,0,0,0,141.3,144214,5.31
2001,12,FL,57,Hillsborough                  ,9999,All Other Crops               ,86,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,3,MAR,,1,1,59.25,0,78565,9349,3833,5516,0,0,0,80.1,74474,7.97
2001,12,FL,57,Hillsborough                  ,9999,All Other Crops               ,86,NULL,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,3,MAR,,1,1,59.25,0,78565,9349,3833,5516,0,0,0,40.5,42213,4.52
2001,12,FL,59,Holmes                        ,21,COTTON                        ,44,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,,1,1,114.5,0,27365,6787,2784,4003,0,0,0,114.5,19906,2.93
2001,12,FL,59,Holmes                        ,21,COTTON                        ,44,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,,7,7,1021.19,0,238991,67592,27713,39879,0,0,0,1021.89,174478,2.58
2001,12,FL,59,Holmes                        ,21,COTTON                        ,44,NULL,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,,1,1,2.4,0,614,137,56,81,0,0,0,2.4,573,4.18
2001,12,FL,59,Holmes                        ,75,PEANUTS                       ,10,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,,2,2,75058,0,12886,1726,710,1016,0,0,0,31,2934,1.7
2001,12,FL,59,Holmes                        ,75,PEANUTS                       ,10,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,,3,3,21867,0,5853,1561,690,871,0,0,0,23,1821,1.17
2001,12,FL,59,Holmes                        ,75,PEANUTS                       ,10,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,,5,5,1699267.25,0,524447.25,90963.25,40930.5,50032.75,0,0,0,950.85,298988.5,3.29
2001,12,FL,59,Holmes                        ,81,SOYBEANS                      ,90,NULL,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,,2,2,7.2,0,590,130,54,76,0,0,0,7.2,590,4.54
2001,12,FL,59,Holmes                        ,86,FRESH MARKET TOMATOES         ,86,NULL,A,2,31,Excess Moisture/Precipitation/Rain                                                                  ,6,JUN,,1,1,2.4,0,5955,1086,445,641,0,0,0,2.4,3807,3.51
2001,12,FL,59,Holmes                        ,86,FRESH MARKET TOMATOES         ,86,NULL,A,3,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,,1,1,2.2,0,3551,762,312,450,0,0,0,2.2,2355,3.09
2001,12,FL,59,Holmes                        ,86,FRESH MARKET TOMATOES         ,86,NULL,A,4,31,Excess Moisture/Precipitation/Rain                                                                  ,6,JUN,,1,1,1.4,0,2580,410,168,242,0,0,0,1.4,604,1.47
2001,12,FL,63,Jackson                       ,21,COTTON                        ,90,NULL,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,,1,1,117,0,30000,7426,3045,4381,0,0,0,117,24988,3.36
2001,12,FL,63,Jackson                       ,21,COTTON                        ,90,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,,1,1,136.9,0,30055,6675,2403,4272,0,0,0,136.9,17667,2.65
2001,12,FL,63,Jackson                       ,21,COTTON                        ,90,NULL,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,6,JUN,,1,1,77,0,16448.5,5391.5,2210,3181.5,0,0,0,87,16337,3.03
2001,12,FL,63,Jackson                       ,21,COTTON                        ,90,NULL,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,,1,1,1,0,214.4,57.6,23.6,34,0,0,0,1,180.8,3.14
2001,12,FL,63,Jackson                       ,21,COTTON                        ,90,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,6,JUN,,2,2,263.06,0,56219.7,18629.3,7637.2,10992.1,0,0,0,253.06,26197.6,1.41
2001,12,FL,63,Jackson                       ,21,COTTON                        ,90,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,,1,1,222.8,0,51139.2,12360,5067.6,7292.4,0,0,0,222.8,30683.6,2.48
2001,12,FL,63,Jackson                       ,21,COTTON                        ,90,NULL,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,,2,2,821.7,0,209221,62107,25465,36642,0,0,0,821.7,209221,3.37
2001,12,FL,63,Jackson                       ,21,COTTON                        ,90,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,,2,2,71.1,0,18231,5323,2183,3140,0,0,0,71.1,15801,2.97
2001,12,FL,63,Jackson                       ,41,CORN                          ,90,NULL,A,R ,31,Excess Moisture/Precipitation/Rain                                                                  ,3,MAR,,1,1,17.55,0,1561,475,195,280,0,0,0,35.1,576,1.21
2001,12,FL,63,Jackson                       ,75,PEANUTS                       ,10,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,,1,1,928,0,1752,171.6,70.4,101.2,0,0,0,6.4,830.8,4.84
2001,12,FL,63,Jackson                       ,75,PEANUTS                       ,10,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,,4,4,1201704.15,0,362540.6,36621.2,15713.55,20907.65,0,0,0,659.565,197243,5.39
2001,12,FL,63,Jackson                       ,75,PEANUTS                       ,10,NULL,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,,1,1,2360.6,0,4456.8,436.8,179,257.8,0,0,0,14.88,3092,7.08
2001,12,FL,63,Jackson                       ,75,PEANUTS                       ,10,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,,1,1,2349,0,4434.4,434.8,178.2,256.6,0,0,0,17.6,3317.6,7.63
2001,12,FL,63,Jackson                       ,81,SOYBEANS                      ,90,NULL,C,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,,1,1,6.72,0,253.8,27.6,0,27.6,0,0,0,6.72,156.6,5.67
2001,12,FL,63,Jackson                       ,86,FRESH MARKET TOMATOES         ,86,NULL,A,4,31,Excess Moisture/Precipitation/Rain                                                                  ,6,JUN,,2,2,40.7,0,177023,19883,8152,11731,0,0,0,40.7,93087,4.68
2001,12,FL,65,Jefferson                     ,21,COTTON                        ,90,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,6,JUN,,1,1,32.15,0,8628,1093,448,645,0,0,0,32.15,3417,3.13
2001,12,FL,65,Jefferson                     ,81,SOYBEANS                      ,90,NULL,C,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,,1,1,10,0,334,42,0,42,0,0,0,10,174,4.14
2001,12,FL,65,Jefferson                     ,229,FLUE CURED TOBACCO            ,30,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,6,JUN,,1,1,23.49,0,65030,3707,1668,2039,0,0,0,23.49,36157,9.75
2001,12,FL,75,Levy                          ,75,PEANUTS                       ,10,NULL,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,,1,1,5365,0,11786,943,387,556,0,0,0,37,8334,8.84
